id,label,pixel,value,x,y
331,5,101,1,6,7
331,5,102,1,7,7
331,5,103,1,8,7
331,5,104,0,9,7
331,5,105,0,10,7
331,5,106,0,11,7
331,5,107,0,12,7
331,5,108,0,13,7
331,5,109,0,14,7
331,5,110,0,15,7
331,5,111,0,16,7
331,5,112,0,1,8
331,5,113,0,2,8
331,5,114,0,3,8
331,5,115,0,4,8
331,5,116,0,5,8
331,5,117,0,6,8
331,5,118,1,7,8
331,5,119,1,8,8
331,5,120,1,9,8
331,5,121,1,10,8
331,5,122,0,11,8
331,5,123,0,12,8
331,5,124,0,13,8
331,5,125,0,14,8
331,5,126,0,15,8
331,5,127,0,16,8
331,5,128,0,1,9
331,5,129,0,2,9
331,5,130,0,3,9
331,5,131,0,4,9
331,5,132,0,5,9
331,5,133,0,6,9
331,5,134,0,7,9
331,5,135,1,8,9
331,5,136,1,9,9
331,5,137,1,10,9
331,5,138,1,11,9
331,5,139,0,12,9
331,5,140,0,13,9
331,5,141,0,14,9
331,5,142,0,15,9
331,5,143,0,16,9
331,5,144,0,1,10
331,5,145,0,2,10
331,5,146,0,3,10
331,5,147,0,4,10
331,5,148,0,5,10
331,5,149,0,6,10
331,5,150,0,7,10
331,5,151,0,8,10
331,5,152,1,9,10
331,5,153,1,10,10
331,5,154,1,11,10
331,5,155,1,12,10
331,5,156,0,13,10
331,5,157,0,14,10
331,5,158,0,15,10
331,5,159,0,16,10
331,5,160,0,1,11
331,5,161,0,2,11
331,5,162,0,3,11
331,5,163,0,4,11
331,5,164,0,5,11
331,5,165,0,6,11
331,5,166,0,7,11
331,5,167,0,8,11
331,5,168,0,9,11
331,5,169,0,10,11
331,5,170,1,11,11
331,5,171,1,12,11
331,5,172,1,13,11
331,5,173,0,14,11
331,5,174,0,15,11
331,5,175,0,16,11
331,5,176,0,1,12
331,5,177,0,2,12
331,5,178,0,3,12
331,5,179,0,4,12
331,5,180,0,5,12
331,5,181,0,6,12
331,5,182,0,7,12
331,5,183,0,8,12
331,5,184,0,9,12
331,5,185,0,10,12
331,5,186,1,11,12
331,5,187,1,12,12
331,5,188,1,13,12
331,5,189,0,14,12
331,5,190,0,15,12
331,5,191,0,16,12
331,5,192,0,1,13
331,5,193,0,2,13
331,5,194,0,3,13
331,5,195,0,4,13
331,5,196,0,5,13
331,5,197,0,6,13
331,5,198,0,7,13
331,5,199,0,8,13
331,5,200,0,9,13
331,5,201,0,10,13
331,5,202,1,11,13
331,5,203,1,12,13
331,5,204,1,13,13
331,5,205,0,14,13
331,5,206,0,15,13
331,5,207,0,16,13
331,5,208,0,1,14
331,5,209,0,2,14
331,5,210,0,3,14
331,5,211,1,4,14
331,5,212,0,5,14
331,5,213,0,6,14
331,5,214,0,7,14
331,5,215,0,8,14
331,5,216,1,9,14
331,5,217,1,10,14
331,5,218,1,11,14
331,5,219,1,12,14
331,5,220,1,13,14
331,5,221,0,14,14
331,5,222,0,15,14
331,5,223,0,16,14
331,5,224,0,1,15
331,5,225,0,2,15
331,5,226,0,3,15
331,5,227,1,4,15
331,5,228,1,5,15
331,5,229,1,6,15
331,5,230,1,7,15
331,5,231,1,8,15
331,5,232,1,9,15
331,5,233,1,10,15
331,5,234,1,11,15
331,5,235,0,12,15
331,5,236,0,13,15
331,5,237,0,14,15
331,5,238,0,15,15
331,5,239,0,16,15
331,5,240,0,1,16
331,5,241,0,2,16
331,5,242,0,3,16
331,5,243,0,4,16
331,5,244,0,5,16
331,5,245,1,6,16
331,5,246,1,7,16
331,5,247,1,8,16
331,5,248,1,9,16
331,5,249,0,10,16
331,5,250,0,11,16
331,5,251,0,12,16
331,5,252,0,13,16
331,5,253,0,14,16
331,5,254,0,15,16
331,5,255,0,16,16
332,5,0,0,1,1
332,5,1,0,2,1
332,5,2,0,3,1
332,5,3,0,4,1
332,5,4,0,5,1
332,5,5,0,6,1
332,5,6,0,7,1
332,5,7,0,8,1
332,5,8,1,9,1
332,5,9,1,10,1
332,5,10,1,11,1
332,5,11,1,12,1
332,5,12,1,13,1
332,5,13,1,14,1
332,5,14,0,15,1
332,5,15,0,16,1
332,5,16,0,1,2
332,5,17,0,2,2
332,5,18,0,3,2
332,5,19,0,4,2
332,5,20,1,5,2
332,5,21,1,6,2
332,5,22,1,7,2
332,5,23,1,8,2
332,5,24,1,9,2
332,5,25,1,10,2
332,5,26,1,11,2
332,5,27,1,12,2
332,5,28,1,13,2
332,5,29,1,14,2
332,5,30,0,15,2
332,5,31,0,16,2
332,5,32,0,1,3
332,5,33,0,2,3
332,5,34,0,3,3
332,5,35,0,4,3
332,5,36,0,5,3
332,5,37,1,6,3
332,5,38,1,7,3
332,5,39,1,8,3
332,5,40,1,9,3
332,5,41,1,10,3
332,5,42,1,11,3
332,5,43,1,12,3
332,5,44,0,13,3
332,5,45,0,14,3
332,5,46,0,15,3
332,5,47,0,16,3
332,5,48,0,1,4
332,5,49,0,2,4
332,5,50,0,3,4
332,5,51,1,4,4
332,5,52,1,5,4
332,5,53,1,6,4
332,5,54,0,7,4
332,5,55,0,8,4
332,5,56,0,9,4
332,5,57,0,10,4
332,5,58,0,11,4
332,5,59,0,12,4
332,5,60,0,13,4
332,5,61,0,14,4
332,5,62,0,15,4
332,5,63,0,16,4
332,5,64,0,1,5
332,5,65,0,2,5
332,5,66,1,3,5
332,5,67,1,4,5
332,5,68,1,5,5
332,5,69,0,6,5
332,5,70,0,7,5
332,5,71,0,8,5
332,5,72,0,9,5
332,5,73,0,10,5
332,5,74,0,11,5
332,5,75,0,12,5
332,5,76,0,13,5
332,5,77,0,14,5
332,5,78,0,15,5
332,5,79,0,16,5
332,5,80,0,1,6
332,5,81,0,2,6
332,5,82,1,3,6
332,5,83,1,4,6
332,5,84,1,5,6
332,5,85,1,6,6
332,5,86,1,7,6
332,5,87,1,8,6
332,5,88,1,9,6
332,5,89,1,10,6
332,5,90,1,11,6
332,5,91,0,12,6
332,5,92,0,13,6
332,5,93,0,14,6
332,5,94,0,15,6
332,5,95,0,16,6
332,5,96,0,1,7
332,5,97,1,2,7
332,5,98,1,3,7
332,5,99,1,4,7
332,5,100,1,5,7
332,5,101,1,6,7
332,5,102,1,7,7
332,5,103,1,8,7
332,5,104,1,9,7
332,5,105,1,10,7
332,5,106,1,11,7
332,5,107,1,12,7
332,5,108,1,13,7
332,5,109,0,14,7
332,5,110,0,15,7
332,5,111,0,16,7
332,5,112,0,1,8
332,5,113,1,2,8
332,5,114,1,3,8
332,5,115,1,4,8
332,5,116,1,5,8
332,5,117,1,6,8
332,5,118,0,7,8
332,5,119,0,8,8
332,5,120,0,9,8
332,5,121,0,10,8
332,5,122,1,11,8
332,5,123,1,12,8
332,5,124,1,13,8
332,5,125,1,14,8
332,5,126,1,15,8
332,5,127,0,16,8
332,5,128,0,1,9
332,5,129,0,2,9
332,5,130,0,3,9
332,5,131,0,4,9
332,5,132,0,5,9
332,5,133,0,6,9
332,5,134,0,7,9
332,5,135,0,8,9
332,5,136,0,9,9
332,5,137,0,10,9
332,5,138,0,11,9
332,5,139,0,12,9
332,5,140,0,13,9
332,5,141,1,14,9
332,5,142,1,15,9
332,5,143,1,16,9
332,5,144,0,1,10
332,5,145,0,2,10
332,5,146,0,3,10
332,5,147,0,4,10
332,5,148,0,5,10
332,5,149,0,6,10
332,5,150,0,7,10
332,5,151,0,8,10
332,5,152,0,9,10
332,5,153,0,10,10
332,5,154,0,11,10
332,5,155,0,12,10
332,5,156,0,13,10
332,5,157,0,14,10
332,5,158,1,15,10
332,5,159,1,16,10
332,5,160,0,1,11
332,5,161,0,2,11
332,5,162,0,3,11
332,5,163,0,4,11
332,5,164,0,5,11
332,5,165,0,6,11
332,5,166,0,7,11
332,5,167,0,8,11
332,5,168,0,9,11
332,5,169,0,10,11
332,5,170,0,11,11
332,5,171,0,12,11
332,5,172,1,13,11
332,5,173,1,14,11
332,5,174,1,15,11
332,5,175,1,16,11
332,5,176,0,1,12
332,5,177,0,2,12
332,5,178,0,3,12
332,5,179,0,4,12
332,5,180,0,5,12
332,5,181,0,6,12
332,5,182,0,7,12
332,5,183,0,8,12
332,5,184,0,9,12
332,5,185,0,10,12
332,5,186,0,11,12
332,5,187,1,12,12
332,5,188,1,13,12
332,5,189,1,14,12
332,5,190,1,15,12
332,5,191,0,16,12
332,5,192,0,1,13
332,5,193,0,2,13
332,5,194,0,3,13
332,5,195,0,4,13
332,5,196,0,5,13
332,5,197,0,6,13
332,5,198,0,7,13
332,5,199,0,8,13
332,5,200,0,9,13
332,5,201,1,10,13
332,5,202,1,11,13
332,5,203,1,12,13
332,5,204,1,13,13
332,5,205,1,14,13
332,5,206,0,15,13
332,5,207,0,16,13
332,5,208,0,1,14
332,5,209,1,2,14
332,5,210,1,3,14
332,5,211,0,4,14
332,5,212,0,5,14
332,5,213,0,6,14
332,5,214,0,7,14
332,5,215,1,8,14
332,5,216,1,9,14
332,5,217,1,10,14
332,5,218,1,11,14
332,5,219,0,12,14
332,5,220,0,13,14
332,5,221,0,14,14
332,5,222,0,15,14
332,5,223,0,16,14
332,5,224,1,1,15
332,5,225,1,2,15
332,5,226,1,3,15
332,5,227,1,4,15
332,5,228,1,5,15
332,5,229,1,6,15
332,5,230,1,7,15
332,5,231,1,8,15
332,5,232,1,9,15
332,5,233,1,10,15
332,5,234,0,11,15
332,5,235,0,12,15
332,5,236,0,13,15
332,5,237,0,14,15
332,5,238,0,15,15
332,5,239,0,16,15
332,5,240,0,1,16
332,5,241,1,2,16
332,5,242,1,3,16
332,5,243,1,4,16
332,5,244,1,5,16
332,5,245,1,6,16
332,5,246,0,7,16
332,5,247,0,8,16
332,5,248,0,9,16
332,5,249,0,10,16
332,5,250,0,11,16
332,5,251,0,12,16
332,5,252,0,13,16
332,5,253,0,14,16
332,5,254,0,15,16
332,5,255,0,16,16
333,5,0,0,1,1
333,5,1,0,2,1
333,5,2,0,3,1
333,5,3,0,4,1
333,5,4,0,5,1
333,5,5,0,6,1
333,5,6,0,7,1
333,5,7,1,8,1
333,5,8,1,9,1
333,5,9,1,10,1
333,5,10,1,11,1
333,5,11,1,12,1
333,5,12,1,13,1
333,5,13,1,14,1
333,5,14,1,15,1
333,5,15,1,16,1
333,5,16,0,1,2
333,5,17,0,2,2
333,5,18,0,3,2
333,5,19,0,4,2
333,5,20,0,5,2
333,5,21,0,6,2
333,5,22,0,7,2
333,5,23,0,8,2
333,5,24,1,9,2
333,5,25,1,10,2
333,5,26,0,11,2
333,5,27,0,12,2
333,5,28,0,13,2
333,5,29,0,14,2
333,5,30,0,15,2
333,5,31,0,16,2
333,5,32,0,1,3
333,5,33,0,2,3
333,5,34,0,3,3
333,5,35,0,4,3
333,5,36,0,5,3
333,5,37,0,6,3
333,5,38,1,7,3
333,5,39,1,8,3
333,5,40,1,9,3
333,5,41,0,10,3
333,5,42,0,11,3
333,5,43,0,12,3
333,5,44,0,13,3
333,5,45,0,14,3
333,5,46,0,15,3
333,5,47,0,16,3
333,5,48,0,1,4
333,5,49,0,2,4
333,5,50,0,3,4
333,5,51,0,4,4
333,5,52,0,5,4
333,5,53,1,6,4
333,5,54,1,7,4
333,5,55,1,8,4
333,5,56,0,9,4
333,5,57,0,10,4
333,5,58,0,11,4
333,5,59,0,12,4
333,5,60,0,13,4
333,5,61,0,14,4
333,5,62,0,15,4
333,5,63,0,16,4
333,5,64,0,1,5
333,5,65,0,2,5
333,5,66,0,3,5
333,5,67,0,4,5
333,5,68,1,5,5
333,5,69,1,6,5
333,5,70,1,7,5
333,5,71,0,8,5
333,5,72,0,9,5
333,5,73,0,10,5
333,5,74,0,11,5
333,5,75,0,12,5
333,5,76,0,13,5
333,5,77,0,14,5
333,5,78,0,15,5
333,5,79,0,16,5
333,5,80,0,1,6
333,5,81,0,2,6
333,5,82,0,3,6
333,5,83,1,4,6
333,5,84,1,5,6
333,5,85,0,6,6
333,5,86,0,7,6
333,5,87,0,8,6
333,5,88,0,9,6
333,5,89,0,10,6
333,5,90,0,11,6
333,5,91,0,12,6
333,5,92,0,13,6
333,5,93,0,14,6
333,5,94,0,15,6
333,5,95,0,16,6
333,5,96,0,1,7
333,5,97,0,2,7
333,5,98,1,3,7
333,5,99,1,4,7
333,5,100,1,5,7
333,5,101,1,6,7
333,5,102,1,7,7
333,5,103,1,8,7
333,5,104,1,9,7
333,5,105,0,10,7
333,5,106,0,11,7
333,5,107,0,12,7
333,5,108,0,13,7
333,5,109,0,14,7
333,5,110,0,15,7
333,5,111,0,16,7
333,5,112,0,1,8
333,5,113,0,2,8
333,5,114,1,3,8
333,5,115,1,4,8
333,5,116,1,5,8
333,5,117,1,6,8
333,5,118,1,7,8
333,5,119,1,8,8
333,5,120,1,9,8
333,5,121,1,10,8
333,5,122,1,11,8
333,5,123,1,12,8
333,5,124,0,13,8
333,5,125,0,14,8
333,5,126,0,15,8
333,5,127,0,16,8
333,5,128,0,1,9
333,5,129,0,2,9
333,5,130,0,3,9
333,5,131,0,4,9
333,5,132,0,5,9
333,5,133,0,6,9
333,5,134,0,7,9
333,5,135,0,8,9
333,5,136,0,9,9
333,5,137,1,10,9
333,5,138,1,11,9
333,5,139,1,12,9
333,5,140,1,13,9
333,5,141,0,14,9
333,5,142,0,15,9
333,5,143,0,16,9
333,5,144,0,1,10
333,5,145,0,2,10
333,5,146,0,3,10
333,5,147,0,4,10
333,5,148,0,5,10
333,5,149,0,6,10
333,5,150,0,7,10
333,5,151,0,8,10
333,5,152,0,9,10
333,5,153,0,10,10
333,5,154,0,11,10
333,5,155,0,12,10
333,5,156,1,13,10
333,5,157,1,14,10
333,5,158,1,15,10
333,5,159,0,16,10
333,5,160,0,1,11
333,5,161,0,2,11
333,5,162,0,3,11
333,5,163,0,4,11
333,5,164,0,5,11
333,5,165,0,6,11
333,5,166,0,7,11
333,5,167,0,8,11
333,5,168,0,9,11
333,5,169,0,10,11
333,5,170,0,11,11
333,5,171,0,12,11
333,5,172,0,13,11
333,5,173,1,14,11
333,5,174,1,15,11
333,5,175,1,16,11
333,5,176,0,1,12
333,5,177,0,2,12
333,5,178,0,3,12
333,5,179,0,4,12
333,5,180,0,5,12
333,5,181,0,6,12
333,5,182,0,7,12
333,5,183,0,8,12
333,5,184,0,9,12
333,5,185,0,10,12
333,5,186,0,11,12
333,5,187,0,12,12
333,5,188,0,13,12
333,5,189,0,14,12
333,5,190,1,15,12
333,5,191,1,16,12
333,5,192,0,1,13
333,5,193,0,2,13
333,5,194,0,3,13
333,5,195,0,4,13
333,5,196,0,5,13
333,5,197,0,6,13
333,5,198,0,7,13
333,5,199,0,8,13
333,5,200,0,9,13
333,5,201,0,10,13
333,5,202,0,11,13
333,5,203,0,12,13
333,5,204,1,13,13
333,5,205,1,14,13
333,5,206,1,15,13
333,5,207,1,16,13
333,5,208,0,1,14
333,5,209,0,2,14
333,5,210,0,3,14
333,5,211,0,4,14
333,5,212,0,5,14
333,5,213,0,6,14
333,5,214,0,7,14
333,5,215,1,8,14
333,5,216,1,9,14
333,5,217,1,10,14
333,5,218,1,11,14
333,5,219,1,12,14
333,5,220,1,13,14
333,5,221,1,14,14
333,5,222,0,15,14
333,5,223,0,16,14
333,5,224,0,1,15
333,5,225,0,2,15
333,5,226,0,3,15
333,5,227,1,4,15
333,5,228,1,5,15
333,5,229,1,6,15
333,5,230,1,7,15
333,5,231,1,8,15
333,5,232,1,9,15
333,5,233,0,10,15
333,5,234,0,11,15
333,5,235,0,12,15
333,5,236,0,13,15
333,5,237,0,14,15
333,5,238,0,15,15
333,5,239,0,16,15
333,5,240,1,1,16
333,5,241,1,2,16
333,5,242,1,3,16
333,5,243,1,4,16
333,5,244,1,5,16
333,5,245,0,6,16
333,5,246,0,7,16
333,5,247,0,8,16
333,5,248,0,9,16
333,5,249,0,10,16
333,5,250,0,11,16
333,5,251,0,12,16
333,5,252,0,13,16
333,5,253,0,14,16
333,5,254,0,15,16
333,5,255,0,16,16
334,5,0,1,1,1
334,5,1,1,2,1
334,5,2,1,3,1
334,5,3,1,4,1
334,5,4,1,5,1
334,5,5,1,6,1
334,5,6,1,7,1
334,5,7,1,8,1
334,5,8,1,9,1
334,5,9,1,10,1
334,5,10,1,11,1
334,5,11,1,12,1
334,5,12,1,13,1
334,5,13,1,14,1
334,5,14,1,15,1
334,5,15,1,16,1
334,5,16,0,1,2
334,5,17,1,2,2
334,5,18,1,3,2
334,5,19,0,4,2
334,5,20,0,5,2
334,5,21,0,6,2
334,5,22,0,7,2
334,5,23,0,8,2
334,5,24,0,9,2
334,5,25,0,10,2
334,5,26,0,11,2
334,5,27,0,12,2
334,5,28,0,13,2
334,5,29,0,14,2
334,5,30,0,15,2
334,5,31,0,16,2
334,5,32,0,1,3
334,5,33,1,2,3
334,5,34,0,3,3
334,5,35,0,4,3
334,5,36,0,5,3
334,5,37,0,6,3
334,5,38,0,7,3
334,5,39,0,8,3
334,5,40,0,9,3
334,5,41,0,10,3
334,5,42,0,11,3
334,5,43,0,12,3
334,5,44,0,13,3
334,5,45,0,14,3
334,5,46,0,15,3
334,5,47,0,16,3
334,5,48,0,1,4
334,5,49,1,2,4
334,5,50,0,3,4
334,5,51,0,4,4
334,5,52,0,5,4
334,5,53,0,6,4
334,5,54,0,7,4
334,5,55,0,8,4
334,5,56,0,9,4
334,5,57,0,10,4
334,5,58,0,11,4
334,5,59,0,12,4
334,5,60,0,13,4
334,5,61,0,14,4
334,5,62,0,15,4
334,5,63,0,16,4
334,5,64,1,1,5
334,5,65,1,2,5
334,5,66,0,3,5
334,5,67,0,4,5
334,5,68,0,5,5
334,5,69,0,6,5
334,5,70,0,7,5
334,5,71,0,8,5
334,5,72,0,9,5
334,5,73,0,10,5
334,5,74,0,11,5
334,5,75,0,12,5
334,5,76,0,13,5
334,5,77,0,14,5
334,5,78,0,15,5
334,5,79,0,16,5
334,5,80,1,1,6
334,5,81,1,2,6
334,5,82,0,3,6
334,5,83,0,4,6
334,5,84,0,5,6
334,5,85,0,6,6
334,5,86,0,7,6
334,5,87,0,8,6
334,5,88,0,9,6
334,5,89,0,10,6
334,5,90,0,11,6
334,5,91,0,12,6
334,5,92,0,13,6
334,5,93,0,14,6
334,5,94,0,15,6
334,5,95,0,16,6
334,5,96,0,1,7
334,5,97,1,2,7
334,5,98,1,3,7
334,5,99,0,4,7
334,5,100,0,5,7
334,5,101,0,6,7
334,5,102,0,7,7
334,5,103,0,8,7
334,5,104,0,9,7
334,5,105,0,10,7
334,5,106,0,11,7
334,5,107,0,12,7
334,5,108,0,13,7
334,5,109,0,14,7
334,5,110,0,15,7
334,5,111,0,16,7
334,5,112,0,1,8
334,5,113,1,2,8
334,5,114,1,3,8
334,5,115,0,4,8
334,5,116,0,5,8
334,5,117,0,6,8
334,5,118,1,7,8
334,5,119,1,8,8
334,5,120,1,9,8
334,5,121,1,10,8
334,5,122,1,11,8
334,5,123,0,12,8
334,5,124,0,13,8
334,5,125,0,14,8
334,5,126,0,15,8
334,5,127,0,16,8
334,5,128,0,1,9
334,5,129,1,2,9
334,5,130,1,3,9
334,5,131,1,4,9
334,5,132,1,5,9
334,5,133,1,6,9
334,5,134,1,7,9
334,5,135,1,8,9
334,5,136,1,9,9
334,5,137,1,10,9
334,5,138,1,11,9
334,5,139,1,12,9
334,5,140,1,13,9
334,5,141,0,14,9
334,5,142,0,15,9
334,5,143,0,16,9
334,5,144,0,1,10
334,5,145,0,2,10
334,5,146,0,3,10
334,5,147,0,4,10
334,5,148,0,5,10
334,5,149,0,6,10
334,5,150,0,7,10
334,5,151,0,8,10
334,5,152,0,9,10
334,5,153,0,10,10
334,5,154,0,11,10
334,5,155,0,12,10
334,5,156,1,13,10
334,5,157,1,14,10
334,5,158,0,15,10
334,5,159,0,16,10
334,5,160,0,1,11
334,5,161,0,2,11
334,5,162,0,3,11
334,5,163,0,4,11
334,5,164,0,5,11
334,5,165,0,6,11
334,5,166,0,7,11
334,5,167,0,8,11
334,5,168,0,9,11
334,5,169,0,10,11
334,5,170,0,11,11
334,5,171,0,12,11
334,5,172,1,13,11
334,5,173,1,14,11
334,5,174,0,15,11
334,5,175,0,16,11
334,5,176,0,1,12
334,5,177,0,2,12
334,5,178,0,3,12
334,5,179,0,4,12
334,5,180,0,5,12
334,5,181,0,6,12
334,5,182,0,7,12
334,5,183,0,8,12
334,5,184,0,9,12
334,5,185,0,10,12
334,5,186,0,11,12
334,5,187,1,12,12
334,5,188,1,13,12
334,5,189,1,14,12
334,5,190,0,15,12
334,5,191,0,16,12
334,5,192,0,1,13
334,5,193,0,2,13
334,5,194,0,3,13
334,5,195,0,4,13
334,5,196,0,5,13
334,5,197,0,6,13
334,5,198,0,7,13
334,5,199,0,8,13
334,5,200,0,9,13
334,5,201,0,10,13
334,5,202,0,11,13
334,5,203,1,12,13
334,5,204,1,13,13
334,5,205,0,14,13
334,5,206,0,15,13
334,5,207,0,16,13
334,5,208,1,1,14
334,5,209,1,2,14
334,5,210,0,3,14
334,5,211,0,4,14
334,5,212,0,5,14
334,5,213,0,6,14
334,5,214,0,7,14
334,5,215,0,8,14
334,5,216,0,9,14
334,5,217,0,10,14
334,5,218,1,11,14
334,5,219,1,12,14
334,5,220,1,13,14
334,5,221,0,14,14
334,5,222,0,15,14
334,5,223,0,16,14
334,5,224,1,1,15
334,5,225,1,2,15
334,5,226,1,3,15
334,5,227,1,4,15
334,5,228,1,5,15
334,5,229,1,6,15
334,5,230,1,7,15
334,5,231,1,8,15
334,5,232,1,9,15
334,5,233,1,10,15
334,5,234,1,11,15
334,5,235,1,12,15
334,5,236,0,13,15
334,5,237,0,14,15
334,5,238,0,15,15
334,5,239,0,16,15
334,5,240,0,1,16
334,5,241,1,2,16
334,5,242,1,3,16
334,5,243,1,4,16
334,5,244,1,5,16
334,5,245,1,6,16
334,5,246,1,7,16
334,5,247,1,8,16
334,5,248,1,9,16
334,5,249,0,10,16
334,5,250,0,11,16
334,5,251,0,12,16
334,5,252,0,13,16
334,5,253,0,14,16
334,5,254,0,15,16
334,5,255,0,16,16
335,5,0,0,1,1
335,5,1,0,2,1
335,5,2,0,3,1
335,5,3,1,4,1
335,5,4,1,5,1
335,5,5,1,6,1
335,5,6,1,7,1
335,5,7,1,8,1
335,5,8,1,9,1
335,5,9,1,10,1
335,5,10,1,11,1
335,5,11,1,12,1
335,5,12,1,13,1
335,5,13,1,14,1
335,5,14,1,15,1
335,5,15,0,16,1
335,5,16,0,1,2
335,5,17,0,2,2
335,5,18,0,3,2
335,5,19,0,4,2
335,5,20,1,5,2
335,5,21,0,6,2
335,5,22,0,7,2
335,5,23,0,8,2
335,5,24,0,9,2
335,5,25,0,10,2
335,5,26,0,11,2
335,5,27,0,12,2
335,5,28,0,13,2
335,5,29,0,14,2
335,5,30,0,15,2
335,5,31,0,16,2
335,5,32,0,1,3
335,5,33,0,2,3
335,5,34,0,3,3
335,5,35,1,4,3
335,5,36,1,5,3
335,5,37,0,6,3
335,5,38,0,7,3
335,5,39,0,8,3
335,5,40,0,9,3
335,5,41,0,10,3
335,5,42,0,11,3
335,5,43,0,12,3
335,5,44,0,13,3
335,5,45,0,14,3
335,5,46,0,15,3
335,5,47,0,16,3
335,5,48,0,1,4
335,5,49,0,2,4
335,5,50,0,3,4
335,5,51,1,4,4
335,5,52,1,5,4
335,5,53,0,6,4
335,5,54,0,7,4
335,5,55,0,8,4
335,5,56,0,9,4
335,5,57,0,10,4
335,5,58,0,11,4
335,5,59,0,12,4
335,5,60,0,13,4
335,5,61,0,14,4
335,5,62,0,15,4
335,5,63,0,16,4
335,5,64,0,1,5
335,5,65,0,2,5
335,5,66,1,3,5
335,5,67,1,4,5
335,5,68,0,5,5
335,5,69,0,6,5
335,5,70,0,7,5
335,5,71,0,8,5
335,5,72,0,9,5
335,5,73,0,10,5
335,5,74,0,11,5
335,5,75,0,12,5
335,5,76,0,13,5
335,5,77,0,14,5
335,5,78,0,15,5
335,5,79,0,16,5
335,5,80,0,1,6
335,5,81,0,2,6
335,5,82,1,3,6
335,5,83,1,4,6
335,5,84,1,5,6
335,5,85,1,6,6
335,5,86,1,7,6
335,5,87,1,8,6
335,5,88,1,9,6
335,5,89,1,10,6
335,5,90,1,11,6
335,5,91,1,12,6
335,5,92,1,13,6
335,5,93,0,14,6
335,5,94,0,15,6
335,5,95,0,16,6
335,5,96,0,1,7
335,5,97,0,2,7
335,5,98,1,3,7
335,5,99,1,4,7
335,5,100,1,5,7
335,5,101,1,6,7
335,5,102,0,7,7
335,5,103,0,8,7
335,5,104,0,9,7
335,5,105,0,10,7
335,5,106,0,11,7
335,5,107,1,12,7
335,5,108,1,13,7
335,5,109,1,14,7
335,5,110,1,15,7
335,5,111,0,16,7
335,5,112,0,1,8
335,5,113,0,2,8
335,5,114,0,3,8
335,5,115,1,4,8
335,5,116,0,5,8
335,5,117,0,6,8
335,5,118,0,7,8
335,5,119,0,8,8
335,5,120,0,9,8
335,5,121,0,10,8
335,5,122,0,11,8
335,5,123,0,12,8
335,5,124,1,13,8
335,5,125,1,14,8
335,5,126,1,15,8
335,5,127,0,16,8
335,5,128,0,1,9
335,5,129,0,2,9
335,5,130,0,3,9
335,5,131,0,4,9
335,5,132,0,5,9
335,5,133,0,6,9
335,5,134,0,7,9
335,5,135,0,8,9
335,5,136,0,9,9
335,5,137,0,10,9
335,5,138,0,11,9
335,5,139,0,12,9
335,5,140,0,13,9
335,5,141,0,14,9
335,5,142,1,15,9
335,5,143,1,16,9
335,5,144,0,1,10
335,5,145,0,2,10
335,5,146,0,3,10
335,5,147,0,4,10
335,5,148,0,5,10
335,5,149,0,6,10
335,5,150,0,7,10
335,5,151,0,8,10
335,5,152,0,9,10
335,5,153,0,10,10
335,5,154,0,11,10
335,5,155,0,12,10
335,5,156,0,13,10
335,5,157,0,14,10
335,5,158,1,15,10
335,5,159,1,16,10
335,5,160,0,1,11
335,5,161,0,2,11
335,5,162,0,3,11
335,5,163,0,4,11
335,5,164,0,5,11
335,5,165,0,6,11
335,5,166,0,7,11
335,5,167,0,8,11
335,5,168,0,9,11
335,5,169,0,10,11
335,5,170,0,11,11
335,5,171,0,12,11
335,5,172,0,13,11
335,5,173,0,14,11
335,5,174,1,15,11
335,5,175,1,16,11
335,5,176,0,1,12
335,5,177,0,2,12
335,5,178,0,3,12
335,5,179,0,4,12
335,5,180,0,5,12
335,5,181,0,6,12
335,5,182,0,7,12
335,5,183,0,8,12
335,5,184,0,9,12
335,5,185,0,10,12
335,5,186,0,11,12
335,5,187,0,12,12
335,5,188,0,13,12
335,5,189,0,14,12
335,5,190,1,15,12
335,5,191,1,16,12
335,5,192,0,1,13
335,5,193,0,2,13
335,5,194,0,3,13
335,5,195,0,4,13
335,5,196,0,5,13
335,5,197,0,6,13
335,5,198,0,7,13
335,5,199,0,8,13
335,5,200,0,9,13
335,5,201,0,10,13
335,5,202,0,11,13
335,5,203,0,12,13
335,5,204,1,13,13
335,5,205,1,14,13
335,5,206,1,15,13
335,5,207,0,16,13
335,5,208,0,1,14
335,5,209,0,2,14
335,5,210,0,3,14
335,5,211,0,4,14
335,5,212,0,5,14
335,5,213,0,6,14
335,5,214,0,7,14
335,5,215,0,8,14
335,5,216,1,9,14
335,5,217,1,10,14
335,5,218,1,11,14
335,5,219,1,12,14
335,5,220,1,13,14
335,5,221,1,14,14
335,5,222,0,15,14
335,5,223,0,16,14
335,5,224,1,1,15
335,5,225,1,2,15
335,5,226,1,3,15
335,5,227,1,4,15
335,5,228,1,5,15
335,5,229,1,6,15
335,5,230,1,7,15
335,5,231,1,8,15
335,5,232,1,9,15
335,5,233,1,10,15
335,5,234,0,11,15
335,5,235,0,12,15
335,5,236,0,13,15
335,5,237,0,14,15
335,5,238,0,15,15
335,5,239,0,16,15
335,5,240,1,1,16
335,5,241,1,2,16
